"CLIENT_ID","NAME","EMAIL","AGE","TYPE","ACCOUNT_ID","STATE_NAME","REGION","DIVISION","CARD_TYPE","ACTIVE_YEARS","ACTIVE_MONTHS","LOAN_AMOUNT","LOAN_DURATION","LOAN_PAYEMENTS","LOAN_STATUS","CRMEVENT_COUNT","E_MAIL","FAX","PHONE","REFERRAL","WEB","POSTAL_MAIL","CLOSED","CLOSED_WITH_EXPLANATION","CLOSED_WITH_MONETARY_RELIEF","CLOSED_WITH_RELIEF","CLOSED_WITHOUT_RELIEF","IN_PROGRESS","UNTIMELY_RESPONSE","TRANS_COUNT","TOTAL_BALANCE","AVG_ANNUAL_INCOME","AVG_MONTHLY_INCOME","CLIENT_CATERGORY","TOTAL_PAYMENTS","HOUSEHOLD_PAYMENT","INSURANCE_PAYMENT","LEASING_PAYMENT","LOAN_PAYMENT","OTHER_PAYMENTS","SEX"
"C00000105","Jonathan Jones Bailey","jonathan.jones.bailey66@gmail.com",19,"Owner","A00000088","Iowa","Midwest","West North Central","No Card",3,40,0,0,0,"No Loan",7,0,0,1,1,4,1,0,5,2,0,0,0,0,140,1139165,379721.67,28479.13,"High Income",2268,2268,0,0,0,0,"Male"
"C00000107","Isaiah Khari Bell","isaiah.bell2@hotmail.com",27,"Owner","A00000090","New York","Northeast","Middle Atlantic","No Card",5,63,0,0,0,"No Loan",6,0,0,1,2,3,0,0,3,2,0,0,0,0,457,4609730,921946,73170.32,"High Networth",9882,2774,4372,0,0,2736,"Male"
"C00000112","Thomas Marcelino Kelly","thomas.kelly2@gmail.com",65,"Owner","A00000095","New York","Northeast","Middle Atlantic","VISA Signature",4,55,0,0,0,"No Loan",2,0,0,0,0,1,1,0,1,1,0,0,0,0,217,1146942,286735.5,20853.49,"Upper-Middle Income",0,0,0,0,0,0,"Male"
"C00000113","Gabriella Alexa Stewart","gabriella.stewart@outlook.com",59,"User","A00000095","New York","Northeast","Middle Atlantic","No Card",4,55,0,0,0,"No Loan",6,0,0,0,1,4,1,0,3,0,0,0,2,0,217,1146942,286735.5,20853.49,"Upper-Middle Income",0,0,0,0,0,0,"Female"
"C00000114","Lucy Zoe Flores","lucy.flores3@gmail.com",30,"Owner","A00000096","Illinois","Northeast","East North Central","VISA Signature",6,80,0,0,0,"No Loan",3,0,0,0,1,1,1,0,3,0,0,0,0,0,661,30395963,5065993.83,379949.54,"High Networth",8160.1,908,46,4422.1,0,2784,"Female"
"C00000115","Aaron Matheo Howard","aaron.howard567@gmail.com",30,"User","A00000096","Illinois","Northeast","East North Central","No Card",6,80,0,0,0,"No Loan",5,0,0,0,0,4,1,0,4,1,0,0,0,0,661,30395963,5065993.83,379949.54,"High Networth",8160.1,908,46,4422.1,0,2784,"Male"
"C00000116","Eli Olin Ward","eli.ward8@gmail.com",58,"Owner","A00000097","Illinois","Northeast","East North Central","VISA Signature",3,42,102876,12,8573,"A",3,0,0,0,1,2,0,0,2,1,0,0,0,0,274,4937993,1645997.67,117571.26,"High Networth",12438,1436,3,0,8573,2426,"Male"
"C00000117","Arianna Penelope Morris","arianna.morris@gmail.com",63,"User","A00000097","Illinois","Northeast","East North Central","No Card",3,42,102876,12,8573,"A",3,0,0,0,1,2,0,0,2,1,0,0,0,0,274,4937993,1645997.67,117571.26,"High Networth",12438,1436,3,0,8573,2426,"Female"
"C00000118","Connor Arman Cox","connor.cox@gmail.com",77,"Owner","A00000098","Massachusetts","Northeast","New England","No Card",2,30,0,0,0,"No Loan",3,0,0,0,1,2,0,0,2,1,0,0,0,0,106,843389,421694.5,28112.97,"High Income",2318,2318,0,0,0,0,"Male"
"C00000119","Kennedy Riley Nguyen","kennedy.nguyen@outlook.com",77,"User","A00000098","Massachusetts","Northeast","New England","No Card",2,30,0,0,0,"No Loan",4,0,1,0,1,1,1,0,2,2,0,0,0,0,106,843389,421694.5,28112.97,"High Income",2318,2318,0,0,0,0,"Female"
"C00000120","Jeremiah Banks Diaz","jeremiah.diaz@gmail.com",23,"Owner","A00000099","New York","Northeast","Middle Atlantic","No Card",4,52,0,0,0,"No Loan",3,0,0,0,1,2,0,0,1,0,0,0,0,0,248,2760004,690001,53077,"High Networth",9185,4503,0,0,0,4682,"Male"
"C00000121","Sarah Leah Murphy","sarah.murphy456@gmail.com",21,"Owner","A00000100","New Hampshire","Northeast","New England","No Card",5,70,0,0,0,"No Loan",4,0,0,0,0,4,0,0,3,0,0,1,0,0,405,4997760,999552,71396.57,"High Networth",7927,598,0,0,0,7329,"Female"
"C00000122","Madelyn Audrey Rivera","madelyn.rivera@gmail.com",36,"Owner","A00000101","South Dakota","Midwest","West North Central","No Card",3,42,0,0,0,"No Loan",5,0,0,1,1,3,0,0,3,2,0,0,0,0,208,2680163,893387.67,63813.4,"High Networth",8892,8037,0,0,0,855,"Female"
"C00000123","Cameron Damoni Richardson","cameron.richardson2@gmail.com",30,"Owner","A00000102","Tennessee","South","East South Central","No Card",6,72,0,0,0,"No Loan",7,0,0,1,0,5,1,0,5,1,0,1,0,0,319,1927793,321298.83,26774.9,"High Income",11120.2,3373,0,0,7370.2,377,"Male"
"C00000124","Josiah Dev Wood","josiah.wood@gmail.com",32,"Owner","A00000103","Maine","Northeast","New England","No Card",3,43,265320,36,7370,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,568617,189539,13223.65,"Upper-Middle Income",7370.2,0,0,0,7370.2,0,"Male"
"C00000125","Adrian Nazir Watson","adrian.nazir.watson3245@gmail.com",63,"Owner","A00000104","Mississippi","South","East South Central","No Card",6,78,0,0,0,"No Loan",7,0,0,2,2,3,0,0,7,0,0,0,0,0,385,4160268,693378,53336.77,"High Networth",2042,578,0,0,0,1464,"Male"
"C00000126","Eleanor Savannah Cook","eleanor.cook45@gmail.com",70,"User","A00000104","Mississippi","South","East South Central","No Card",6,78,0,0,0,"No Loan",4,0,0,0,1,2,1,0,1,2,1,0,0,0,385,4160268,693378,53336.77,"High Networth",2042,578,0,0,0,1464,"Female"
"C00000127","Kaylee Allison Rogers","kaylee.rogers4@hotmail.com",49,"Owner","A00000105","Nebraska","Midwest","West North Central","VISA Signature",2,27,352704,48,7348,"C",5,0,0,2,3,0,0,0,3,2,0,0,0,0,59,22827,11413.5,845.44,"Lower Income",7348,0,0,0,7348,0,"Female"
"C00000128","Caroline Samantha Morgan","caroline.morgan6@gmail.com",26,"Owner","A00000106","Connecticut","Northeast","New England","VISA Signature",4,59,0,0,0,"No Loan",1,0,0,0,0,1,0,0,1,0,0,0,0,0,282,3839526,959881.5,65076.71,"High Income",3735,3735,0,0,0,0,"Female"
"C00000129","Hazel Nora Peterson","hazel.peterson7@gmail.com",52,"Owner","A00000107","Arizona","West","Mountain","No Card",6,72,0,0,0,"No Loan",3,0,0,0,1,2,0,0,1,2,0,0,0,0,476,5769826,961637.67,80136.47,"High Networth",4554,2015,959,0,0,1580,"Female"
"C00000130","Colton Yakov Brooks","colton.brooks88@gmail.com",57,"Owner","A00000108","Connecticut","Northeast","New England","VISA Signature",4,55,0,0,0,"No Loan",4,0,0,0,1,3,0,0,1,1,1,0,0,0,241,2354230,588557.5,42804.18,"High Income",4803,4803,0,0,0,0,"Male"
"C00000131","Hailey Skylar Cooper","hailey.cooper@outlook.com",23,"Owner","A00000109","Connecticut","Northeast","New England","VISA Signature",2,30,0,0,0,"No Loan",8,0,0,1,4,3,0,0,5,2,1,0,0,0,113,79400,39700,2646.67,"Lower-Middle Income",0,0,0,0,0,0,"Female"
"C00000132","Jordan Domenic Bennett","jordan.bennett@gmail.com",47,"Owner","A00000110","Rhode Island","Northeast","New England","VISA Signature",3,39,162576,36,4516,"C",2,0,0,2,0,0,0,0,2,0,0,0,0,0,209,2734766,911588.67,70122.21,"High Networth",7664,3050,0,0,4516,98,"Male"
"C00000134","Brayden Fischer Gray","brayden.gray@gmail.com",68,"Owner","A00000112","Washington","West","Pacific","No Card",6,79,0,0,0,"No Loan",3,0,0,0,0,2,1,0,3,0,0,0,0,0,356,3417885,569647.5,43264.37,"High Income",2051,2051,0,0,0,0,"Male"
"C00000135","Genesis Camila Reed","genesis.reed@gmail.com",61,"User","A00000112","Washington","West","Pacific","No Card",6,79,0,0,0,"No Loan",2,0,0,0,0,2,0,0,2,0,0,0,0,0,356,3417885,569647.5,43264.37,"High Income",2051,2051,0,0,0,0,"Female"
"C00000136","Kylie Anna Bailey","kylie.bailey@gmail.com",79,"Owner","A00000113","Massachusetts","Northeast","New England","No Card",3,39,0,0,0,"No Loan",5,0,0,1,3,1,0,0,4,1,0,0,0,0,136,1257196,419065.33,32235.79,"High Income",3146,3146,0,0,0,0,"Female"
"C00000137","Nicholas Henley James","nicholas.james@gmail.com",76,"Owner","A00000114","Massachusetts","Northeast","New England","No Card",2,31,0,0,0,"No Loan",8,0,1,0,4,3,0,0,5,1,0,0,0,0,103,1119417,559708.5,36110.23,"High Networth",2123,2123,0,0,0,0,"Male"
"C00000138","Autumn Paisley Bell","autumn.bell@outlook.com",27,"Owner","A00000115","Texas","South","West South Central","VISA Signature",6,79,0,0,0,"No Loan",4,0,0,0,1,3,0,0,4,0,0,0,0,0,376,2989414,498235.67,37840.68,"High Income",5110,5110,0,0,0,0,"Female"
"C00000139","Piper Ariana Gomez","piper.gomez@gmail.com",40,"Owner","A00000116","District of Columbia","South","South Atlantic","No Card",3,43,0,0,0,"No Loan",3,0,0,0,0,2,1,0,2,0,1,0,0,0,178,1178142,392714,27398.65,"High Income",6456,5529,0,927,0,0,"Female"
"C00000140","Robert Maxon Reyes","robert.reyes@gmail.com",38,"User","A00000116","District of Columbia","South","South Atlantic","No Card",3,43,0,0,0,"No Loan",2,0,0,0,0,1,1,0,1,0,1,0,0,0,178,1178142,392714,27398.65,"High Income",6456,5529,0,927,0,0,"Male"
"C00000141","Angel Morris Cruz","angel.cruz@gmail.com",74,"Owner","A00000117","Iowa","Midwest","West North Central","No Card",6,74,0,0,0,"No Loan",5,0,0,0,1,4,0,0,3,2,0,0,0,0,330,2906987,484497.83,39283.61,"High Income",2329,2329,0,0,0,0,"Male"
"C00000142","Hudson Raylen Hughes","hudson.hughes@gmail.com",62,"Owner","A00000118","Rhode Island","Northeast","New England","No Card",2,25,0,0,0,"No Loan",6,0,0,0,2,3,1,0,5,1,0,0,0,0,73,685804,342902,27432.16,"High Income",2449,2449,0,0,0,0,"Male"
"C00000143","Lincoln Saif Price","lincoln.price@gmail.com",21,"Owner","A00000119","Texas","South","West South Central","No Card",6,77,0,0,0,"No Loan",4,0,0,0,1,2,1,0,3,1,0,0,0,0,395,1656008,276001.33,21506.6,"Upper-Middle Income",8252,8252,0,0,0,0,"Male"
"C00000144","Evan Stryker Myers","evan.stryker.myers@gmail.com",41,"Owner","A00000120","Massachusetts","Northeast","New England","No Card",4,52,0,0,0,"No Loan",7,0,0,1,1,4,1,0,5,1,0,0,0,0,245,1502641,375660.25,28896.94,"High Income",5864,3965,0,1899,0,0,"Male"
"C00000145","Dominic Yariel Long","dominic.long@gmail.com",21,"Owner","A00000121","Massachusetts","Northeast","New England","No Card",2,24,0,0,0,"No Loan",5,0,0,0,3,2,0,0,3,1,0,1,0,0,92,1257506,628753,52396.08,"High Networth",2116,794,393,0,0,929,"Male"
"C00000146","Maya Ellie Kelly","maya.kelly3@hotmail.com",38,"Owner","A00000122","Iowa","Midwest","West North Central","VISA Signature",3,36,0,0,0,"No Loan",5,1,0,1,1,2,0,0,3,1,0,1,0,0,110,56562,18854,1571.17,"Lower Income",0,0,0,0,0,0,"Female"
"C00000147","Nevaeh Aaliyah Howard","nevaeh.howard33@gmail.com",66,"Owner","A00000123","Nebraska","Midwest","West North Central","No Card",6,79,0,0,0,"No Loan",2,0,0,0,1,1,0,0,1,0,0,1,0,0,334,2580440,430073.33,32663.8,"High Income",3016,3016,0,0,0,0,"Female"
"C00000148","Austin Zaine Foster","austin.foster@gmail.com",59,"User","A00000123","Nebraska","Midwest","West North Central","No Card",6,79,0,0,0,"No Loan",6,0,0,0,3,3,0,0,3,1,0,1,1,0,334,2580440,430073.33,32663.8,"High Income",3016,3016,0,0,0,0,"Male"
"C00000149","Gavin Arnav Sanders","gavin.sanders2@gmail.com",51,"Owner","A00000124","Massachusetts","Northeast","New England","No Card",1,22,0,0,0,"No Loan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,613989,613989,27908.59,"High Networth",1993,447,971,0,0,575,"Male"
"C00000151","Peyton Violet Cox","peyton.cox@gmail.com",28,"Owner","A00000126","Massachusetts","Northeast","New England","No Card",6,72,0,0,0,"No Loan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,2012877,335479.5,27956.63,"High Income",7384,7384,0,0,0,0,"Female"
"C00000152","Mackenzie Stella Diaz","mackenzie.diaz@gmail.com",54,"Owner","A00000127","New Jersey","Northeast","Middle Atlantic","No Card",5,69,0,0,0,"No Loan",4,0,0,0,1,3,0,0,1,2,0,0,0,0,274,1909758,381951.6,27677.65,"High Income",2242,2242,0,0,0,0,"Female"
"C00000153","Bella Sadie Richardson","bella.richardson@gmail.com",18,"Owner","A00000128","Oklahoma","South","West South Central","VISA Standard",6,80,0,0,0,"No Loan",2,0,0,0,0,1,1,0,2,0,0,0,0,0,399,2333570,388928.33,29169.63,"High Income",0,0,0,0,0,0,"Female"
"C00000154","Nolan Austyn Ross","nolan.ross@gmail.com",66,"Owner","A00000129","Illinois","Northeast","East North Central","No Card",2,25,0,0,0,"No Loan",4,0,0,0,2,2,0,0,2,1,1,0,0,0,67,550574,275287,22022.96,"Upper-Middle Income",3417,3417,0,0,0,0,"Male"
"C00000155","Eva Mila Wood","eva.wood@gmail.com",60,"User","A00000129","Illinois","Northeast","East North Central","No Card",2,25,0,0,0,"No Loan",6,0,0,3,1,2,0,0,3,1,0,0,0,0,67,550574,275287,22022.96,"Upper-Middle Income",3417,3417,0,0,0,0,"Female"
"C00000156","Taylor Gabriella Watson","taylor.watson@outlook.com",69,"Owner","A00000130","Texas","South","West South Central","No Card",2,32,0,0,0,"No Loan",1,0,0,0,1,0,0,0,1,0,0,0,0,0,103,971203,485601.5,30350.09,"High Income",3969,3969,0,0,0,0,"Female"
"C00000157","Naomi Lucy Brooks","naomi.brooks@gmail.com",56,"Owner","A00000131","Connecticut","Northeast","New England","No Card",4,52,0,0,0,"No Loan",3,0,0,1,2,0,0,0,2,0,1,0,0,0,212,679090,169772.5,13059.42,"Upper-Middle Income",6904,6904,0,0,0,0,"Female"
"C00000158","Aubree Arianna Bennett","aubree.bennett@gmail.com",54,"Owner","A00000132","North Dakota","Midwest","West North Central","VISA Signature",3,41,88440,12,7370,"A",4,0,0,0,1,3,0,0,3,0,0,0,0,0,198,472951,157650.33,11535.39,"Upper-Middle Income",7370.2,0,0,0,7370.2,0,"Female"
"C00000159","Parker Azriel Morales","parker.morales@gmail.com",61,"User","A00000132","North Dakota","Midwest","West North Central","No Card",3,41,88440,12,7370,"A",2,0,0,0,0,2,0,0,2,0,0,0,0,0,198,472951,157650.33,11535.39,"Upper-Middle Income",7370.2,0,0,0,7370.2,0,"Male"
"C00000160","Aurora Kennedy Gray","aurora.gray@gmail.com",57,"Owner","A00000133","Arizona","West","Mountain","No Card",2,24,0,0,0,"No Loan",2,0,0,2,0,0,0,0,1,1,0,0,0,0,113,943245,471622.5,39301.88,"High Networth",13160,4943,0,3094,0,5123,"Female"
"C00000161","Melanie Sarah James","melanie.james@gmail.com",56,"Owner","A00000134","Arkansas","South","West South Central","VISA Signature",1,22,0,0,0,"No Loan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,45340,45340,2060.91,"Lower-Middle Income",0,0,0,0,0,0,"Female"
"C00000163","Chase Caspian Sullivan","chase.sullivan@gmail.com",66,"Owner","A00000136","Illinois","Northeast","East North Central","No Card",3,41,0,0,0,"No Loan",6,0,0,1,0,4,1,0,5,0,0,0,0,0,152,1146075,382025,27953.05,"High Income",2932,2932,0,0,0,0,"Male"
"C00000164","Lydia Madelyn Reyes","lydia.reyes@hotmail.com",37,"Owner","A00000137","California","West","Pacific","No Card",3,39,0,0,0,"No Loan",3,0,0,0,1,2,0,0,1,1,0,0,0,0,181,1844937,614979,47306.08,"High Networth",4251,3464,0,0,0,787,"Female"
"C00000167","Ruby Kaylee Hughes","ruby.hughes@gmail.com",21,"Owner","A00000139","Connecticut","Northeast","New England","VISA Standard",2,29,0,0,0,"No Loan",2,0,0,0,1,1,0,0,2,0,0,0,0,0,98,1387050,693525,47829.31,"High Income",0,0,0,0,0,0,"Female"
"C00000169","Ian Dwight Ortiz","ian.ortiz@gmail.com",46,"Owner","A00000141","Connecticut","Northeast","New England","No Card",3,44,0,0,0,"No Loan",2,0,0,1,0,0,1,0,2,0,0,0,0,0,241,5169242,1723080.67,117482.77,"High Networth",14985.5,3462,6716,3016.5,0,1791,"Male"
"C00000170","Ashley Hazel Myers","ashley.myers@gmail.com",53,"User","A00000141","Connecticut","Northeast","New England","No Card",3,44,0,0,0,"No Loan",5,0,0,0,2,2,1,0,3,2,0,0,0,0,241,5169242,1723080.67,117482.77,"High Networth",14985.5,3462,6716,3016.5,0,1791,"Female"
"C00000171","Cooper Jasiel Jenkins","cooper.jenkins@gmail.com",70,"Owner","A00000142","Massachusetts","Northeast","New England","No Card",6,80,0,0,0,"No Loan",2,0,0,0,1,1,0,0,1,1,0,0,0,0,349,3213150,535525,40164.38,"High Income",1845,1845,0,0,0,0,"Male"
"C00000172","Alexis Hailey Long","alexis.long@gmail.com",64,"User","A00000142","Massachusetts","Northeast","New England","No Card",6,80,0,0,0,"No Loan",3,0,0,0,2,1,0,0,3,0,0,0,0,0,349,3213150,535525,40164.38,"High Income",1845,1845,0,0,0,0,"Female"
"C00000173","Alice Genesis Foster","alice.foster@gmail.com",81,"Owner","A00000143","Nebraska","Midwest","West North Central","No Card",2,35,0,0,0,"No Loan",3,0,1,0,2,0,0,0,1,0,0,0,0,0,114,904644,452322,25846.97,"High Income",2272,2272,0,0,0,0,"Female"
"C00000174","Easton Javian Gutierrez","easton.gutierrez@outlook.com",21,"Owner","A00000144","Michigan","Midwest","East North Central","VISA Standard",2,31,0,0,0,"No Loan",2,0,0,0,2,0,0,0,1,0,0,0,0,0,122,99096,49548,3196.65,"Lower-Middle Income",0,0,0,0,0,0,"Male"
"C00000175","Kevin Maddex Perry","kevin.perry@gmail.com",39,"Owner","A00000145","Iowa","Midwest","West North Central","No Card",3,46,0,0,0,"No Loan",5,0,0,0,1,4,0,0,5,0,0,0,0,0,204,1474094,491364.67,32045.52,"High Income",4815,4815,0,0,0,0,"Male"
"C00000176","Jose Rio Butler","jose.butler@gmail.com",70,"Owner","A00000146","North Carolina","South","South Atlantic","No Card",6,74,0,0,0,"No Loan",2,0,0,0,2,0,0,0,1,1,0,0,0,0,305,2752276,458712.67,37192.92,"High Income",3823,3823,0,0,0,0,"Male"
"C00000178","Tyler Yasin Barnes","tyler.barnes@gmail.com",39,"Owner","A00000148","District of Columbia","South","South Atlantic","No Card",6,76,0,0,0,"No Loan",2,0,0,0,2,0,0,0,0,2,0,0,0,0,445,4274546,712424.33,56244.03,"High Networth",2312,487,1736,0,0,89,"Male"
"C00000181","Jaxson Mattias Coleman","jaxson.mattias.coleman@gmail.com",32,"Owner","A00000151","New York","Northeast","Middle Atlantic","No Card",6,74,0,0,0,"No Loan",2,0,0,1,1,0,0,0,2,0,0,0,0,0,394,2329150,388191.67,31475,"High Income",3079,411,0,0,0,2668,"Male"
"C00000182","Cora Kylie Sanders","cora.sanders@gmail.com",40,"User","A00000151","New York","Northeast","Middle Atlantic","No Card",6,74,0,0,0,"No Loan",4,0,0,1,3,0,0,0,3,1,0,0,0,0,394,2329150,388191.67,31475,"High Income",3079,411,0,0,0,2668,"Female"
"C00000183","Julia Autumn Ross","julia.ross@hotmail.com",21,"Owner","A00000152","New York","Northeast","Middle Atlantic","No Card",3,42,0,0,0,"No Loan",6,0,0,1,3,2,0,0,4,1,1,0,0,0,196,1098348,366116,26151.14,"High Income",3419,426,0,0,0,2993,"Female"
"C00000184","Mateo Mickey Simmons","mateo.simmons@gmail.com",27,"User","A00000152","New York","Northeast","Middle Atlantic","No Card",3,42,0,0,0,"No Loan",4,0,0,0,1,2,1,0,2,1,0,0,0,0,196,1098348,366116,26151.14,"High Income",3419,426,0,0,0,2993,"Male"
"C00000185","Jason Montgomery Patterson","jason.patterson@gmail.com",45,"Owner","A00000153","New York","Northeast","Middle Atlantic","No Card",6,73,0,0,0,"No Loan",3,0,0,0,1,2,0,0,3,0,0,0,0,0,336,4116039,686006.5,56384.1,"High Income",4544,4544,0,0,0,0,"Male"
"C00000186","Madeline Piper Morales","madeline.morales@gmail.com",38,"Owner","A00000154","California","West","Pacific","No Card",5,64,0,0,0,"No Loan",2,0,0,0,0,2,0,0,2,0,0,0,0,0,316,2406320,481264,37598.75,"High Income",3891,3891,0,0,0,0,"Female"
"C00000187","Ayden Ransom Jordan","ayden.jordan@outlook.com",57,"Owner","A00000155","Massachusetts","Northeast","New England","No Card",3,47,0,0,0,"No Loan",2,0,0,0,0,2,0,0,2,0,0,0,0,0,205,752263,250754.33,16005.6,"Upper-Middle Income",2988,2988,0,0,0,0,"Male"
"C00000188","Zachary Shaurya Reynolds","zachary.reynolds@gmail.com",39,"Owner","A00000156","Arizona","West","Mountain","No Card",2,24,0,0,0,"No Loan",4,0,0,1,1,1,1,0,4,0,0,0,0,0,49,353928,176964,14747,"Upper-Middle Income",2030,2030,0,0,0,0,"Male"
"C00000189","Carson Trevon Hamilton","carson.hamilton@gmail.com",80,"Owner","A00000157","Tennessee","South","East South Central","No Card",2,31,0,0,0,"No Loan",7,0,0,1,1,3,2,0,3,3,0,0,0,0,93,989205,494602.5,31909.84,"High Income",3991,3991,0,0,0,0,"Male"
"C00000190","Faith Maya Powell","faith.powell@gmail.com",52,"Owner","A00000158","Mississippi","South","East South Central","No Card",4,55,0,0,0,"No Loan",2,0,0,0,0,2,0,0,1,0,0,0,0,0,260,2045980,511495,37199.64,"High Income",3420,3420,0,0,0,0,"Female"
"C00000191","Xavier Vernon Graham","xavier.graham@gmail.com",45,"User","A00000158","Mississippi","South","East South Central","No Card",4,55,0,0,0,"No Loan",6,0,0,1,3,1,1,0,5,0,0,0,0,0,260,2045980,511495,37199.64,"High Income",3420,3420,0,0,0,0,"Male"
"C00000192","Leo Wilmer Kim","leo.kim@gmail.com",28,"Owner","A00000159","California","West","Pacific","VISA Signature",2,32,0,0,0,"No Loan",6,0,0,0,4,1,1,0,3,2,0,1,0,0,112,1145222,572611,35788.19,"High Income",8694,8694,0,0,0,0,"Male"
"C00000193","Ezra Zakai Gonzales","ezra.gonzales@outlook.com",37,"Owner","A00000160","New York","Northeast","Middle Atlantic","No Card",6,74,0,0,0,"No Loan",1,0,0,0,0,1,0,0,1,0,0,0,0,0,437,6312025,1052004.17,85297.64,"High Networth",7926,2374,0,0,0,5552,"Male"
"C00000194","Annabelle Nevaeh Sullivan","annabelle.sullivan@gmail.com",75,"Owner","A00000161","Alaska","West","Pacific","No Card",5,64,0,0,0,"No Loan",5,0,0,0,3,2,0,0,3,0,0,2,0,0,304,3194264,638852.8,49910.38,"High Networth",2281,2281,0,0,0,0,"Female"
"C00000195","Bentley Gareth Alexander","bentley.alexander@gmail.com",80,"Owner","A00000162","Illinois","Northeast","East North Central","No Card",6,74,0,0,0,"No Loan",4,0,0,0,0,3,1,0,2,1,1,0,0,0,286,3420076,570012.67,46217.24,"High Income",3458,3458,0,0,0,0,"Male"
"C00000196","Alyssa Serenity Russell","alyssa.russell@gmail.com",72,"User","A00000162","Illinois","Northeast","East North Central","No Card",6,74,0,0,0,"No Loan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,3420076,570012.67,46217.24,"High Income",3458,3458,0,0,0,0,"Female"
"C00000197","Sawyer Henri Ramos","sawyer.ramos@gmail.com",66,"Owner","A00000163","Idaho","West","Mountain","No Card",6,81,0,0,0,"No Loan",1,0,0,0,0,1,0,0,0,1,0,0,0,0,434,6017475,1002912.5,74289.81,"High Networth",3728,3728,0,0,0,0,"Male"
"C00000199","Blake Kace Griffin","blake.kace.griffin@gmail.com",76,"Owner","A00000165","New Jersey","Northeast","Middle Atlantic","No Card",6,77,0,0,0,"No Loan",4,0,0,0,2,2,0,0,3,0,0,0,0,0,372,4336171,722695.17,56313.91,"High Income",1788,1788,0,0,0,0,"Male"
"C00000200","Isabelle Peyton Ortiz","isabelle.ortiz@gmail.com",72,"User","A00000165","New Jersey","Northeast","Middle Atlantic","No Card",6,77,0,0,0,"No Loan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,4336171,722695.17,56313.91,"High Income",1788,1788,0,0,0,0,"Female"
"C00000201","Vivian Mackenzie Jenkins","vivian.jenkins@hotmail.com",69,"Owner","A00000166","Wisconsin","Midwest","East North Central","No Card",3,38,0,0,0,"No Loan",1,0,0,0,1,0,0,0,1,0,0,0,0,0,119,1304846,434948.67,34338.05,"High Income",3044,3044,0,0,0,0,"Female"
"C00000202","Gianna Bella Gutierrez","gianna.gutierrez@gmail.com",23,"Owner","A00000167","New Jersey","Northeast","Middle Atlantic","VISA Signature",3,44,0,0,0,"No Loan",4,0,0,1,0,3,0,0,4,0,0,0,0,0,177,176829,58943,4018.84,"Middle Income",0,0,0,0,0,0,"Female"
"C00000203","Nathaniel Kasey West","nathaniel.west@gmail.com",37,"Owner","A00000168","Iowa","Midwest","West North Central","No Card",6,78,0,0,0,"No Loan",5,0,0,2,2,1,0,0,2,2,0,0,0,0,329,2406764,401127.33,30855.95,"High Income",2013,2013,0,0,0,0,"Male"
"C00000204","Quinn Eva Perry","quinn.perry@gmail.com",32,"User","A00000168","Iowa","Midwest","West North Central","No Card",6,78,0,0,0,"No Loan",2,0,0,0,2,0,0,0,1,0,1,0,0,0,329,2406764,401127.33,30855.95,"High Income",2013,2013,0,0,0,0,"Female"
